country,year,sex,name,count
ES,1935,M,Sebastian,236
ES,1935,M,Tomas,436
ES,1935,M,Vicente,978
ES,1936,F,Amparo,827
ES,1936,F,Ana,1520
ES,1936,F,Ana Maria,939
ES,1936,F,Angela,808
ES,1936,F,Angeles,983
ES,1936,F,Antonia,2654
ES,1936,F,Asuncion,503
ES,1936,F,Aurora,592
ES,1936,F,Carmen,5897
ES,1936,F,Catalina,641
ES,1936,F,Concepcion,1911
ES,1936,F,Consuelo,790
ES,1936,F,Dolores,3073
ES,1936,F,Elena,492
ES,1936,F,Emilia,729
ES,1936,F,Encarnacion,1310
ES,1936,F,Esperanza,496
ES,1936,F,Felisa,548
ES,1936,F,Francisca,2733
ES,1936,F,Isabel,2570
ES,1936,F,Josefa,4240
ES,1936,F,Josefina,658
ES,1936,F,Juana,1703
ES,1936,F,Julia,975
ES,1936,F,Luisa,792
ES,1936,F,Manuela,1634
ES,1936,F,Margarita,806
ES,1936,F,Maria,6782
ES,1936,F,Maria Angeles,961
ES,1936,F,Maria Carmen,2973
ES,1936,F,Maria Concepcion,445
ES,1936,F,Maria Dolores,1208
ES,1936,F,Maria Jesus,548
ES,1936,F,Maria Josefa,694
ES,1936,F,Maria Luisa,1337
ES,1936,F,Maria Pilar,1375
ES,1936,F,Maria Rosa,483
ES,1936,F,Maria Teresa,1347
ES,1936,F,Matilde,470
ES,1936,F,Mercedes,1437
ES,1936,F,Milagros,521
ES,1936,F,Montserrat,525
ES,1936,F,Pilar,2102
ES,1936,F,Purificacion,513
ES,1936,F,Rosa,1609
ES,1936,F,Rosario,1444
ES,1936,F,Teresa,1701
ES,1936,F,Trinidad,453
ES,1936,F,Vicenta,626
ES,1936,F,Victoria,617
ES,1936,M,Agustin,417
ES,1936,M,Alberto,238
ES,1936,M,Alejandro,255
ES,1936,M,Alfonso,362
ES,1936,M,Andres,560
ES,1936,M,Angel,1229
ES,1936,M,Antonio,4600
ES,1936,M,Carlos,442
ES,1936,M,Daniel,223
ES,1936,M,Diego,301
ES,1936,M,Domingo,411
ES,1936,M,Eduardo,337
ES,1936,M,Emilio,540
ES,1936,M,Enrique,641
ES,1936,M,Eugenio,257
ES,1936,M,Felipe,301
ES,1936,M,Felix,478
ES,1936,M,Fernando,684
ES,1936,M,Francisco,3723
ES,1936,M,Gregorio,316
ES,1936,M,Ignacio,242
ES,1936,M,Jaime,365
ES,1936,M,Jesus,1198
ES,1936,M,Joaquin,695
ES,1936,M,Jose,6094
ES,1936,M,Jose Antonio,737
ES,1936,M,Jose Luis,820
ES,1936,M,Jose Manuel,276
ES,1936,M,Jose Maria,902
ES,1936,M,Josep,297
ES,1936,M,Juan,2837
ES,1936,M,Juan Antonio,292
ES,1936,M,Juan Jose,339
ES,1936,M,Julian,515
ES,1936,M,Julio,469
ES,1936,M,Lorenzo,235
ES,1936,M,Luis,1340
ES,1936,M,Manuel,4134
ES,1936,M,Mariano,410
ES,1936,M,Miguel,1241
ES,1936,M,Pablo,312
ES,1936,M,Pedro,1473
ES,1936,M,Rafael,1040
ES,1936,M,Ramon,954
ES,1936,M,Ricardo,312
ES,1936,M,Salvador,436
ES,1936,M,Santiago,456
ES,1936,M,Sebastian,236
ES,1936,M,Tomas,435
ES,1936,M,Vicente,978
ES,1937,F,Amparo,827
ES,1937,F,Ana,1520
ES,1937,F,Ana Maria,939
ES,1937,F,Angela,808
ES,1937,F,Angeles,983
ES,1937,F,Antonia,2653
ES,1937,F,Asuncion,503
ES,1937,F,Aurora,592
ES,1937,F,Carmen,5897
ES,1937,F,Catalina,641
ES,1937,F,Concepcion,1910
ES,1937,F,Consuelo,790
ES,1937,F,Dolores,3073
ES,1937,F,Elena,492
ES,1937,F,Emilia,729
ES,1937,F,Encarnacion,1310
ES,1937,F,Esperanza,496
ES,1937,F,Felisa,548
ES,1937,F,Francisca,2733
ES,1937,F,Isabel,2570
ES,1937,F,Josefa,4240
ES,1937,F,Josefina,658
ES,1937,F,Juana,1703
ES,1937,F,Julia,975
ES,1937,F,Luisa,792
ES,1937,F,Manuela,1634
ES,1937,F,Margarita,805
ES,1937,F,Maria,6782
ES,1937,F,Maria Angeles,961
ES,1937,F,Maria Carmen,2973
ES,1937,F,Maria Concepcion,445
ES,1937,F,Maria Dolores,1208
ES,1937,F,Maria Jesus,548
ES,1937,F,Maria Josefa,694
ES,1937,F,Maria Luisa,1337
ES,1937,F,Maria Pilar,1375
ES,1937,F,Maria Rosa,483
ES,1937,F,Maria Teresa,1347
ES,1937,F,Matilde,470
ES,1937,F,Mercedes,1437
ES,1937,F,Milagros,521
ES,1937,F,Montserrat,525
ES,1937,F,Pilar,2102
ES,1937,F,Purificacion,513
ES,1937,F,Rosa,1609
ES,1937,F,Rosario,1444
ES,1937,F,Teresa,1701
ES,1937,F,Trinidad,453
ES,1937,F,Vicenta,626
ES,1937,F,Victoria,617
ES,1937,M,Agustin,417
ES,1937,M,Alberto,238
ES,1937,M,Alejandro,255
ES,1937,M,Alfonso,362
ES,1937,M,Andres,560
ES,1937,M,Angel,1229
ES,1937,M,Antonio,4600
ES,1937,M,Carlos,442
ES,1937,M,Daniel,223
ES,1937,M,Diego,301
ES,1937,M,Domingo,411
